#Distances    VirialMass
55.0995830261  564798000.0
44.4398106809  564798000.0
51.3417061101  564798000.0
52.8030874279  564798000.0
54.7789000123  564798000.0
54.8042612874  564798000.0
45.1048994609  564798000.0
47.3464847407  4237170000.0
53.3385533032  564798000.0
52.0305455995  564798000.0
50.0493232887  564798000.0
51.9494532381  564798000.0
45.9537092556  564798000.0
56.6911015682  564798000.0
54.7519183499  564798000.0
49.5865684393  564798000.0
45.1688044252  564798000.0
48.524059628  564798000.0
52.8936300633  564798000.0
54.0372015533  564798000.0
47.9133993729  564798000.0
49.2249467691  564798000.0
58.0730148434  564798000.0
57.3652367774  289177000000.0
50.8070710766  564798000.0
43.5073821849  3426600000.0
51.073717176  564798000.0
52.5008244819  287967000000.0
51.6375045886  562435000.0
52.2401332767  562435000.0
49.301600473  562435000.0
54.8453160491  562435000.0
50.3841138812  562435000.0
56.4818154987  562435000.0
46.7043932043  562435000.0
55.3677536737  562435000.0
44.8762834008  562435000.0
47.0286896758  562435000.0
50.1016226173  562435000.0
50.1042041031  562435000.0
57.6055275165  562435000.0
82.4436242296  287967000000.0
54.7247993873  562435000.0
55.0740316216  562435000.0
45.1810140298  1224120000.0
52.7431457172  562435000.0
55.5705918842  562435000.0
53.9466154965  562435000.0
47.2014949233  562435000.0
46.2532113656  562435000.0
49.9344285441  562435000.0
52.3659450059  562435000.0
47.2691031562  562435000.0
44.7758582826  562435000.0
47.7097016675  562435000.0
48.126615611  595520000.0
54.3823006317  562435000.0
49.3079384517  562435000.0
56.0029524182  562435000.0
56.4851795591  562435000.0
49.3617684562  562435000.0
47.1932501388  562435000.0
47.3648491189  560072000.0
56.3746043793  286757000000.0
47.6848056782  560072000.0
53.5998353232  560072000.0
54.5935576499  560072000.0
47.9561610233  560072000.0
67.6401126946  286757000000.0
57.4649146366  286757000000.0
51.7768139069  560072000.0
49.186208828  593156000.0
52.8449192657  560072000.0
54.4233686659  560072000.0
83.4952997962  286757000000.0
47.0853646064  560072000.0
46.5216607125  560072000.0
49.8291164621  560072000.0
49.7780061678  560072000.0
48.0335320468  560072000.0
48.9008189615  560072000.0
44.4070599984  560072000.0
50.6958384583  560072000.0
47.2694320593  560072000.0
44.8627192429  1585690000.0
46.2081337961  560072000.0
49.2526569379  560072000.0
45.379308055  626241000.0
46.4120791686  560072000.0
56.121361327  560072000.0
55.2956393146  560072000.0
52.6485677185  560072000.0
58.458111691  857832000.0
51.5394574919  560072000.0
54.0234204241  560072000.0
49.4386904101  560072000.0
54.4585874518  560072000.0
54.5576670626  560072000.0
48.8740793682  286757000000.0
45.6525990547  560072000.0
48.5459622244  560072000.0
48.8098170805  560072000.0
54.7550123709  560072000.0
63.9138503711  285547000000.0
52.8052821759  557709000.0
47.0672657538  557709000.0
49.7308596783  285547000000.0
50.3128031197  557709000.0
53.570744788  557709000.0
53.9295972301  557709000.0
51.3009599505  557709000.0
52.0991262758  723131000.0
42.0162179624  285547000000.0
51.5041265218  557709000.0
45.5612373731  557709000.0
59.449314619  285547000000.0
50.3232565701  557709000.0
69.1367981925  285547000000.0
48.5496713565  1269020000.0
53.3219615237  557709000.0
44.2667313173  557709000.0
44.8466933086  1467530000.0
50.9160661427  557709000.0
46.7468178758  557709000.0
46.1250424254  557709000.0
50.2516996179  557709000.0
47.8240341122  557709000.0
52.7641926263  557709000.0
47.4687745117  1235940000.0
44.7420959  557709000.0
45.2607681587  557709000.0
54.759441126  557709000.0
55.7726748336  285547000000.0
48.3421498096  557709000.0
55.2595769377  557709000.0
55.1560158979  557709000.0
54.983357263  557709000.0
47.74855684  555346000.0
49.3528113184  555346000.0
48.9490024198  555346000.0
56.7832876514  284337000000.0
51.6711746075  555346000.0
52.5741549304  555346000.0
45.2238964283  1117780000.0
44.6412965977  853105000.0
47.041683616  555346000.0
50.4173609235  555346000.0
47.3838622016  555346000.0
47.2824533765  555346000.0
45.9438345158  555346000.0
53.0533488259  555346000.0
54.1906951507  555346000.0
45.764411202  555346000.0
52.8200647661  555346000.0
50.1201039327  555346000.0
50.1829942435  555346000.0
50.0668416813  555346000.0
53.8355107911  555346000.0
50.2428334524  1134320000.0
46.864449325  555346000.0
47.9382776183  555346000.0
56.5757862034  555346000.0
52.0129335886  555346000.0
50.3542917528  9206920000.0
45.3455598525  555346000.0
51.7989499012  555346000.0
51.5695423149  555346000.0
53.1395079029  555346000.0
58.5039279435  555346000.0
49.8375278179  555346000.0
49.4542753073  555346000.0
47.2490605341  555346000.0
44.6586270559  1845640000.0
56.713767603  283127000000.0
47.5290839788  552982000.0
50.5580953755  552982000.0
76.4379499055  283127000000.0
49.7066333707  552982000.0
46.988144093  552982000.0
49.7346458633  4920130000.0
47.7877802467  552982000.0
45.9382905551  652236000.0
81.79959803  283127000000.0
47.3023755152  552982000.0
45.1502261373  552982000.0
47.6531258351  552982000.0
44.6571260846  751489000.0
55.2290472261  552982000.0
50.4970438283  552982000.0
49.5168239684  552982000.0
48.9821107079  552982000.0
54.3800835843  635693000.0
48.3749331692  1429720000.0
44.8685707914  552982000.0
45.9907981753  552982000.0
49.7500442855  552982000.0
54.3711456329  552982000.0
51.9509313745  552982000.0
56.8050859867  550619000.0
85.2037555512  281917000000.0
44.9576776087  550619000.0
44.7150604268  550619000.0
52.2328674679  550619000.0
47.9230509397  550619000.0
52.0875544589  550619000.0
48.1898507361  550619000.0
47.2162686217  550619000.0
48.2894880359  550619000.0
46.3615474197  550619000.0
47.1746498963  550619000.0
45.6094267919  550619000.0
46.2073084939  550619000.0
56.2721676767  1129600000.0
48.4954588588  550619000.0
51.7123445378  550619000.0
52.7295611042  550619000.0
58.206067941  550619000.0
44.8326096521  765668000.0
48.1340789342  550619000.0
50.0912434653  550619000.0
59.6214719106  281917000000.0
49.2067464785  550619000.0
44.9444532376  550619000.0
53.312982044  550619000.0
46.3931308939  550619000.0
49.8101579846  550619000.0
46.9977660956  550619000.0
46.2259549582  281917000000.0
77.47326187  281917000000.0
54.4134683325  550619000.0
72.5113460224  281917000000.0
47.8776940083  798752000.0
52.540032806  550619000.0
46.8952904813  550619000.0
51.5523369514  550619000.0
44.9696605065  550619000.0
45.9575719645  550619000.0
55.8009647128  550619000.0
56.2082096983  1807830000.0
54.9890414083  664052000.0
55.8055283011  548256000.0
49.0632562748  548256000.0
48.2206150725  548256000.0
56.7371861703  2417530000.0
49.3876821696  548256000.0
48.1571268802  548256000.0
53.8854801949  548256000.0
48.9065647577  280707000000.0
51.9425612413  548256000.0
63.2770352282  280707000000.0
49.2854793023  548256000.0
50.1740111226  548256000.0
55.5648906621  548256000.0
40.3490325284  280707000000.0
43.8471858831  4700350000.0
44.6605121808  548256000.0
52.7401441885  548256000.0
46.9366912556  548256000.0
56.10513076  548256000.0
47.7834309008  548256000.0
44.3675380315  548256000.0
49.3335234145  548256000.0
48.2087920505  548256000.0
49.4358881419  548256000.0
45.1676872961  548256000.0
45.3250260636  545893000.0
51.481698721  545893000.0
47.9276579567  545893000.0
52.8705563407  545893000.0
46.6378949887  545893000.0
51.2689476386  545893000.0
50.912822505  545893000.0
45.0078469473  545893000.0
53.5900750428  545893000.0
46.328199763  545893000.0
59.20348322  279497000000.0
64.3832472727  279497000000.0
47.7678445513  628604000.0
52.7637786758  545893000.0
53.4905765812  545893000.0
52.3134450821  545893000.0
54.414006953  545893000.0
50.9010633124  545893000.0
53.4700975534  545893000.0
47.7823944384  279497000000.0
46.5352654735  545893000.0
45.9096704263  545893000.0
50.4385991644  562435000.0
47.1510569963  545893000.0
53.5522543945  545893000.0
50.8618309027  545893000.0
76.0565151561  279497000000.0
48.178334797  545893000.0
56.2520777163  279497000000.0
49.9008375464  545893000.0
48.379474221  545893000.0
60.6840496929  279497000000.0
44.9996063223  975990000.0
46.747400485  545893000.0
47.0038270233  545893000.0
56.3329606194  545893000.0
50.8353678362  545893000.0
54.9135399071  545893000.0
47.2753327563  1075240000.0
50.8985292234  545893000.0
76.5879775115  279497000000.0
53.2344964473  545893000.0
45.8155100504  543530000.0
54.4259706662  543530000.0
44.5690838861  543530000.0
45.3265875784  543530000.0
48.7876457437  543530000.0
52.8044373799  543530000.0
47.835970572  543530000.0
53.7254983675  543530000.0
59.4261936079  278287000000.0
46.847260054  543530000.0
66.4332551314  278287000000.0
50.4686337141  543530000.0
51.2929734213  543530000.0
14.0953113514  278287000000.0
50.8780041443  543530000.0
49.8647005009  543530000.0
55.2971010998  543530000.0
47.1685161483  543530000.0
55.5911403048  543530000.0
47.4053102135  543530000.0
54.9740762334  543530000.0
51.9470558102  543530000.0
53.3715836147  543530000.0
53.8491379627  543530000.0
45.1336562867  543530000.0
50.1588706841  543530000.0
50.2719499624  543530000.0
64.3610672499  278287000000.0
52.0657957857  543530000.0
46.9075387459  543530000.0
50.6431180301  541167000.0
54.6077188718  541167000.0
51.0505506317  277077000000.0
44.6005713864  541167000.0
52.1135894835  541167000.0
43.6162175301  3783440000.0
50.4444922087  541167000.0
67.4307102242  277077000000.0
85.1064410342  277077000000.0
45.6598846116  277077000000.0
54.8012863102  541167000.0
56.743247303  541167000.0
50.8121429728  541167000.0
54.9016735864  541167000.0
53.2274008393  541167000.0
34.6964533148  277077000000.0
49.4025224674  541167000.0
51.7115363177  541167000.0
53.365437244  541167000.0
52.7538016474  541167000.0
52.3482242888  2228470000.0
52.5837756692  541167000.0
50.7708936385  541167000.0
48.1579426565  541167000.0
44.9307917882  541167000.0
53.9352089145  541167000.0
52.6545247271  541167000.0
75.8245795898  277077000000.0
51.6010055804  541167000.0
47.7556629555  541167000.0
50.8806800908  541167000.0
47.301468126  538803000.0
55.7586977719  538803000.0
35.749602229  275867000000.0
52.3846608706  538803000.0
53.0708031214  538803000.0
54.8482158794  538803000.0
49.2443966936  538803000.0
54.2329534307  538803000.0
46.8549286813  538803000.0
47.0765515371  538803000.0
50.7636218824  538803000.0
51.9519394448  538803000.0
61.7511723795  275867000000.0
47.2688602601  538803000.0
95.919194471  275867000000.0
52.0327049755  538803000.0
45.4302758943  275867000000.0
54.65334712  538803000.0
53.6268773952  538803000.0
39.8378046694  275867000000.0
53.4835203933  538803000.0
52.9209959717  1961430000.0
55.8049506769  538803000.0
50.156856324  538803000.0
34.0988678404  274657000000.0
53.5033927111  536440000.0
53.1170105252  536440000.0
47.7255965096  701862000.0
49.7793437227  536440000.0
55.9091178395  536440000.0
54.9319449648  536440000.0
56.2850771769  536440000.0
68.589443555  274657000000.0
71.1422152543  274657000000.0
50.2616945853  536440000.0
49.649252729  536440000.0
53.6965407542  536440000.0
57.2407713357  536440000.0
46.870178426  536440000.0
47.4741563602  536440000.0
45.4930984074  536440000.0
46.9333587392  536440000.0
45.5353989538  536440000.0
45.0957201585  536440000.0
51.2697410847  536440000.0
56.6484405301  536440000.0
52.0842315007  536440000.0
46.0803665667  569525000.0
51.8255486125  536440000.0
57.8841846901  751489000.0
55.9483786855  536440000.0
54.4064990915  2091410000.0
51.7028476933  569525000.0
53.0505437948  536440000.0
47.2224071353  536440000.0
56.2650508246  536440000.0
47.3892381689  534077000.0
56.0951385562  273447000000.0
47.3150417587  534077000.0
43.3228687521  6208050000.0
45.4420668975  534077000.0
48.4246628641  534077000.0
51.6061113039  682957000.0
45.1260275545  534077000.0
48.7777835113  534077000.0
62.5744040992  273447000000.0
46.1753707589  534077000.0
55.7077879054  534077000.0
47.7800116892  534077000.0
50.8744248619  534077000.0
48.7244011159  534077000.0
49.5547954851  534077000.0
50.2190568063  534077000.0
51.4755603155  534077000.0
46.3199615499  534077000.0
47.1190949498  534077000.0
46.114717522  534077000.0
51.0239296227  534077000.0
52.8054001058  273447000000.0
45.0896486445  534077000.0
50.7025964225  2353720000.0
47.0635871489  534077000.0
47.1542483046  534077000.0
63.2374648564  273447000000.0
53.0521035874  534077000.0
52.7334030131  534077000.0
47.0711289204  534077000.0
52.7602823619  534077000.0
52.7176491798  534077000.0
45.6564276565  273447000000.0
47.6746582567  534077000.0
53.3684059499  534077000.0
44.7170099842  534077000.0
49.5282821433  534077000.0
51.1389774864  534077000.0
55.6772049398  534077000.0
46.6339205224  534077000.0
48.4226280382  534077000.0
78.3309408995  273447000000.0
54.0758315482  534077000.0
47.1179081292  633330000.0
47.1760179891  534077000.0
50.6924166951  531714000.0
48.3289934619  260592000000.0
51.7429679437  531714000.0
56.8709182945  531714000.0
50.5467395918  531714000.0
55.9440656853  730220000.0
45.8891388315  531714000.0
50.9049940235  531714000.0
46.9924828604  531714000.0
44.6314728641  647509000.0
49.2875390503  531714000.0
46.3820466042  531714000.0
49.8603188334  7711030000.0
52.3615989856  272238000000.0
49.0329863124  531714000.0
53.6741978565  531714000.0
47.6306799212  531714000.0
49.2124188421  531714000.0
47.5328461938  531714000.0
52.201560124  746763000.0
45.3147367818  531714000.0
49.3690979304  531714000.0
55.201697063  531714000.0
66.2723196956  272238000000.0
48.4522970653  531714000.0
48.2277378388  548256000.0
35.8685615626  272238000000.0
55.2162288295  531714000.0
44.9854785225  531714000.0
47.7312768636  531714000.0
56.5444833519  796389000.0
47.9777929375  531714000.0
44.6936272787  272238000000.0
52.0032331567  531714000.0
49.9215901476  531714000.0
89.7918709197  272238000000.0
47.067058499  272238000000.0
48.9745374916  531714000.0
54.8209694147  272238000000.0
51.9513694931  531714000.0
54.3307547561  531714000.0
44.711816434  548256000.0
48.3373180844  531714000.0
49.4881758998  531714000.0
55.7105627363  531714000.0
47.7720877947  531714000.0
44.363669842  35750100000.0
54.5189924811  529351000.0
47.2803759011  529351000.0
49.7302290494  942906000.0
49.4942814148  529351000.0
47.9921736308  529351000.0
84.3802247735  271028000000.0
47.2235156927  529351000.0
51.3188719851  529351000.0
48.0917883307  271028000000.0
50.2128623859  2464790000.0
51.9824063986  529351000.0
45.4505438774  595520000.0
55.0260357269  529351000.0
45.5297038603  529351000.0
90.7112840232  271028000000.0
50.9712844147  529351000.0
70.281180638  271028000000.0
48.1742509187  529351000.0
54.1642104183  529351000.0
58.4755146509  271028000000.0
56.6877878758  529351000.0
50.6576214707  529351000.0
52.3003094516  529351000.0
46.6112884679  529351000.0
55.0687857125  529351000.0
50.4153664961  562435000.0
54.5143862472  529351000.0
47.0335867823  529351000.0
45.5873763529  529351000.0
50.35000552  529351000.0
54.9573639329  529351000.0
82.7029879549  271028000000.0
59.6030967133  271028000000.0
65.7933634189  271028000000.0
48.4913724959  529351000.0
76.2237050842  271028000000.0
47.0119470456  529351000.0
44.8845581659  526988000.0
54.1552722699  526988000.0
54.4416866258  526988000.0
50.8175474614  526988000.0
47.0945602198  526988000.0
51.7146617172  526988000.0
53.8348563341  526988000.0
56.83754083  526988000.0
54.5148294375  526988000.0
48.2530597733  526988000.0
51.9622595155  526988000.0
47.1084529569  526988000.0
46.6815787882  675867000.0
55.7229183304  526988000.0
48.6067328262  526988000.0
45.463531584  526988000.0
51.2719371419  526988000.0
46.8624488736  526988000.0
50.7147212224  526988000.0
56.6543246198  269818000000.0
93.4671981666  269818000000.0
45.7235793455  526988000.0
47.2737382652  758578000.0
54.1828603361  526988000.0
