#X(10*Mpc)   Y(10*Mpc)  Z(10*Mpc)  Potencial
26.74652879  34.2151007  32.71144766  7.86189182872e+23
19.70809968  26.79008024  31.70931287  8.85587264288e+23
19.94196021  30.60330078  27.25964168  1.15190039436e+24
20.4041357  28.14864213  31.1816315  8.58337542191e+23
19.53039198  31.22331817  26.7672763  1.0381715878e+24
20.09450645  33.27418598  38.73463781  9.5438901039e+23
20.03901591  29.05096536  38.34642258  7.98854117538e+23
16.93678882  32.49872104  34.26567208  8.06875362032e+23
17.04796903  33.49011043  28.51361802  1.24017840558e+24
24.27343487  38.75265634  30.52766079  8.49655663533e+23
15.71790749  32.67364739  30.57567192  8.4101188888e+23
21.5669018  28.83613833  34.59899355  7.92612257653e+23
16.61510032  33.68660456  32.50949377  8.29826551043e+23
20.2201088  31.92071317  30.18196814  9.27731569111e+23
28.03118744  36.03488444  32.11519791  8.20598304383e+23
25.19110153  34.78827792  28.75894967  8.25145688538e+23
21.29164146  37.65813013  37.74833835  7.47938069325e+23
25.78116268  36.15971831  29.47098329  7.92222166798e+23
18.27073141  28.19009115  31.96646009  7.71502088095e+23
16.99356875  33.86320099  28.38204604  1.30757087125e+24
21.64967664  30.34444505  33.84798756  8.09724729774e+23
59.35652841  17.35214382  6.20170684  2.33454128534e+26
20.29033341  33.42785157  38.77702515  1.01388124228e+24
19.95840459  30.08111503  26.83360718  1.48141069904e+24
22.02679453  28.56356229  35.16819217  7.50585570529e+23
19.17381349  37.13884385  34.42007897  7.8021445244e+23
16.90812645  33.40236809  28.47693923  1.1631260355e+24
26.35406316  37.76366847  28.08980323  4.66299182352e+24
19.10245053  32.0420217  27.83423207  9.56181826474e+23
19.58266234  29.83440221  26.84046554  1.24030639939e+24
21.04881  33.0747164  37.08561499  9.42952277922e+23
2.44315562  5.13060923  57.57636515  2.09809046302e+26
16.4516925  33.63623604  29.47354937  8.75230744022e+23
25.74524422  28.69915509  30.86008197  7.1404595756e+23
19.63659876  30.66992877  26.92563604  1.09821596054e+24
25.94812241  31.38635446  28.23513956  7.52024610247e+23
19.79908857  27.97048698  37.66011381  7.02574884994e+23
24.7391076  28.23965563  28.40602713  8.17933362365e+23
17.49910056  34.23632141  37.07461057  9.58342066274e+23
18.97712894  32.72680641  28.23767742  9.27654255234e+23
59.52965617  19.83972577  5.73560292  2.41767711804e+26
14.6657325  33.35116537  30.92359169  1.89581695703e+24
20.43281281  30.32855775  38.71057841  7.61263472465e+23
17.28677112  31.78106682  29.70767647  8.30407229672e+23
22.14069905  34.85095148  38.14229834  7.67972515513e+23
15.28945426  33.29268048  30.6150154  8.305863094e+23
17.86841428  33.52576379  27.29923477  9.34946902066e+23
19.23319229  29.69075299  34.51532194  7.42157059959e+23
24.94705037  35.52532643  38.65605873  6.9137201874e+23
20.3973605  28.40561329  27.82078107  8.03582592015e+23
20.62955156  32.96372558  37.49365903  8.70706839503e+23
28.10332743  25.4745158  22.66250055  3.21809280516e+26
24.90459557  37.08454428  28.37974119  8.08965460024e+23
16.83389431  32.84166667  29.33856801  8.50694145474e+23
20.36143759  28.71292496  30.95617487  7.82744043364e+23
15.97808094  33.29326115  29.20802183  8.23835131493e+23
20.01083445  28.86727172  28.20639348  8.02508223712e+23
20.90309948  26.42410483  34.22312369  8.08546361393e+23
26.3612446  34.74350945  29.39888215  7.43316242873e+23
28.39726929  34.87703973  31.03425778  7.04288879602e+23
17.7972489  36.36386096  25.94700417  1.38323665689e+25
20.71621482  28.24176762  38.74338976  1.32989822058e+24
25.07166122  35.54086968  29.85330235  7.35341916465e+23
15.81534255  31.24784947  38.56396439  9.42137130879e+24
21.47739435  28.63124222  35.42436024  6.96391385592e+23
2.72052308  60.02335016  48.08078344  2.08805515876e+26
15.65287725  32.32379133  29.94016541  7.57337006297e+23
19.62137159  29.99587681  27.54565401  8.95143037377e+23
19.52318232  32.49288501  28.22493182  8.89442899256e+23
22.20094603  34.90455119  40.11065349  6.6241900353e+23
3.35941346  24.03486447  58.37087969  2.3019392392e+26
18.64456977  32.42355092  27.99675846  8.86863909047e+23
21.15571381  29.78632957  36.36876498  7.35308677225e+23
24.3034842  26.79490676  34.93636731  6.22537603683e+23
18.43017405  31.71780905  27.78862352  8.38658466845e+23
24.52967849  34.98988396  39.72137278  8.0136347856e+23
16.8467345  43.3133664  15.07603117  4.79083771438e+26
21.51036828  30.54101156  29.16379728  7.73696809704e+23
21.68726836  38.19773551  37.61152833  1.11521987414e+24
17.75666413  33.62071708  29.33048035  8.20177390494e+23
20.86453946  29.72505393  36.50849226  7.29319715927e+23
23.40017308  34.9771883  38.25220439  6.61284167957e+23
19.38237656  31.62566298  28.27317348  8.4530730848e+23
18.66813074  28.83087485  36.74247428  6.59616198808e+23
21.43876922  34.49697327  28.84960918  7.84784440243e+23
21.04749462  33.43254002  37.63250053  1.07477687487e+24
23.88611884  34.9819483  38.37045995  6.39354074661e+23
20.14438125  30.72767165  37.97544227  8.92374390944e+23
16.76059617  34.73034907  36.4899961  6.62092168741e+23
43.67177944  49.04043017  34.42616568  2.65701613031e+26
18.41747409  26.23888928  30.85042562  2.04343583395e+24
23.18985645  31.08909119  27.76890317  7.1692499664e+23
29.48135777  36.48192777  50.32766132  2.38865864335e+26
21.7138439  34.09959658  37.83772018  7.45346274748e+23
17.69822034  29.57317988  35.66222842  6.30565808255e+23
24.17173907  34.44919784  30.12598436  6.98375450654e+23
26.0573607  32.80188096  37.81683337  5.9011660472e+23
21.19548713  29.32469835  31.54088406  6.87257730942e+23
23.52133308  33.92900927  31.08205516  7.06729123072e+23
19.29317015  33.94051686  40.09556701  1.1651724106e+24
20.50304697  29.92865376  26.48254735  9.85766943438e+23
18.01860123  35.16756441  26.80174813  2.86527230986e+24
20.32039304  30.24155191  27.1045154  9.58672558016e+23
20.27599987  33.59193089  38.43652105  7.48793914581e+23
24.19750511  34.85283519  33.55659871  6.66942700925e+23
19.91399566  30.34220105  26.74365764  1.8628992621e+24
17.16769199  34.55582889  36.72683537  6.43805033651e+23
20.1365684  30.43474234  26.51117164  1.09232454059e+24
21.85195278  27.54694735  34.70072755  6.27891873087e+23
20.35890267  28.2006222  30.98813464  6.7729570566e+23
22.10609152  34.50469455  37.22222353  6.82174246942e+23
19.21369949  28.51310565  29.85199848  6.61243983306e+23
20.5840183  32.43983752  29.16769244  7.86179244317e+23
18.37428628  31.83741775  27.50743145  7.63066075178e+23
16.93571787  34.76264207  35.31198423  6.32384691373e+23
20.01810108  27.11601475  37.17973693  1.24934334606e+24
22.22012568  33.39312057  33.05936984  6.95539190283e+23
19.52058051  34.0743595  40.15893921  2.18823198864e+24
23.44458023  32.87352398  25.54840435  7.52006370517e+24
13.94298635  32.11557009  33.09706611  4.37110823089e+24
17.48009187  34.0286117  32.32666478  6.67138461585e+23
21.19900603  25.7656789  32.61220527  5.9457131121e+23
20.13248345  32.20135003  28.65598232  8.86494391925e+23
17.7960331  29.5730515  36.77853592  5.92054457069e+23
25.65550631  34.72977846  32.29165441  6.21032040953e+23
19.78883246  32.4353902  28.88193272  9.02272841334e+23
16.87673467  33.68083872  28.34441139  2.47521758845e+24
15.07519084  32.55942258  29.95612691  9.03239709294e+23
17.1133336  36.89794873  35.05392794  6.17566050266e+23
22.53566181  31.61055259  28.54392156  6.89061661396e+23
21.5508036  31.78564148  33.38335409  6.8584745745e+23
19.30192484  34.42380708  27.17705852  7.14810084098e+23
21.66527734  32.49821613  33.17064017  9.23659127108e+23
19.47638372  35.51543063  27.65972971  7.00571076638e+23
17.97378663  29.93827701  27.1377599  8.27505437913e+24
22.07229474  37.53100916  29.88335304  6.5761943882e+23
18.82164285  37.55086571  34.38385867  6.22264722349e+23
22.01652211  32.95754994  25.70619968  1.84826380506e+24
18.61831995  32.0195701  27.81532609  7.63524957641e+23
20.10298069  33.52911584  38.67400805  8.04620831219e+23
16.2998013  33.47775173  28.85711433  7.37964896862e+23
19.75790042  33.21930731  37.66360389  6.65682324243e+23
21.36644724  32.52216009  33.17974531  7.22866617823e+23
18.58078391  30.17355859  29.96627447  6.67149485676e+23
23.92271867  28.62751647  29.37436784  6.04847507793e+23
19.7492948  29.75634666  27.21544205  7.93144706684e+23
19.12940518  29.05851267  34.15665217  6.0238364109e+23
25.82169881  28.34770459  30.96559164  5.66303787666e+23
18.80262325  28.09554061  38.40118368  6.3146895299e+23
20.35700848  31.56937577  37.50884128  6.44153575966e+23
26.1217388  35.21882656  28.36863102  6.18553247951e+23
22.69987425  28.51918794  30.45774086  6.1183214869e+23
20.01886159  28.61013412  27.45110631  8.45993194529e+23
23.13039852  35.04469538  40.75872877  6.38189865924e+23
21.08135509  32.20093651  35.71158085  6.46237721031e+23
17.2795962  28.97792973  37.42740938  9.40808023753e+23
18.48972638  38.36258859  33.36058074  6.10589284389e+23
27.73405355  35.99065469  32.33768351  5.66203386039e+23
22.91877603  34.60504447  27.75684276  6.55277506218e+23
18.89125718  32.97990248  40.51812419  9.31188610752e+23
17.48995792  34.06613348  37.71780038  5.89545717768e+23
28.62368892  36.88818378  33.16297872  6.68277142065e+23
25.09119903  33.70318567  32.60816187  5.92729848189e+23
17.80858314  34.65044633  27.25293295  9.67411241066e+23
63.87173208  30.91464692  32.23334733  1.58590308223e+26
23.6843309  35.01647307  38.61332333  5.56046144179e+23
21.04962634  33.82083062  37.05468903  7.41341166756e+23
18.93487251  31.79373045  27.55094352  7.23098834977e+23
24.56488351  37.05312256  33.66054341  5.74839706089e+23
20.18806303  27.6984381  31.01690003  5.97760190735e+23
21.66868114  32.46219571  33.19559657  1.20427681263e+24
19.27244295  31.46257309  39.29910132  5.71645549285e+23
18.33244344  32.19439451  27.62897593  7.09722207747e+23
22.06712341  33.49470464  30.04179261  9.00006489096e+23
21.96733536  33.16567088  33.60463974  6.41755656483e+23
22.1162193  33.78057557  34.43205656  6.21188399301e+23
22.27457015  32.82453458  31.60867937  6.61468169315e+23
17.19888354  33.14220752  30.1195133  6.5170887168e+23
24.32446929  33.54565915  32.35574973  5.95339243437e+23
20.0962985  32.5856399  29.11190973  7.561205894e+23
19.45837265  32.24534628  28.30733202  7.2655809411e+23
19.71023999  33.92167249  39.73948429  5.9990607749e+23
21.74381986  31.87327497  33.97215839  6.22604635876e+23
20.12981901  31.12050615  28.88701056  6.8395395746e+23
24.20998282  31.3705992  27.52353996  5.95014965807e+23
24.45352926  39.87517357  35.78943987  8.59886558975e+23
50.56595344  37.05832392  25.64214518  2.0849820002e+26
21.77441159  32.97685605  31.43683819  6.44849983167e+23
18.01526642  32.68567212  28.15634628  6.92774988474e+23
18.49809752  31.99730281  27.57933406  6.90528731031e+23
14.84808007  34.78198033  29.44375718  1.62648190119e+24
17.81170249  30.8182306  30.12139556  6.06080218783e+23
23.41227061  34.26913289  35.44549529  5.73627972792e+23
25.15101504  34.93475294  26.85446692  2.36353819396e+24
21.59147846  32.8471193  32.4075273  6.45492055498e+23
21.41687524  28.41226849  32.64581781  5.68306910846e+23
27.47251624  34.45112851  32.15275288  5.32909745953e+23
20.37543638  37.04155103  26.42203652  7.70113931764e+23
20.1750059  31.68908442  30.7454622  6.3239396712e+23
20.25779303  33.54812312  38.65157229  7.31535865027e+23
18.49614942  33.07884429  27.24399445  6.66747032094e+23
19.496689  27.44211086  30.25390285  5.60907906436e+23
20.04189259  30.8629384  26.55522197  7.80051465572e+23
17.97993642  31.8434266  27.5799837  6.52541957123e+23
22.46908466  32.94786733  31.22287037  6.24166655708e+23
23.87485064  34.60251613  25.86050176  4.21922093756e+24
25.22714929  33.81805919  32.34467096  5.52940269084e+23
21.60668278  34.48961728  37.52026443  6.24497585068e+23
16.97634267  33.81445423  32.62012086  5.74911765969e+23
20.90214448  26.39615668  34.31476037  6.05118067057e+23
20.15555564  33.41900156  38.74091193  8.20353475483e+23
19.36457587  28.30954825  29.22651277  5.6783792913e+23
17.07794365  33.95243061  28.82746088  7.10268706246e+23
16.98345211  33.73053028  27.9295768  7.36687671671e+23
19.0036967  29.33984904  35.27226752  5.49677982446e+23
20.43168449  33.32659537  38.19632721  6.22459858162e+23
17.28073964  31.28195356  29.8956202  5.86318651428e+23
21.12206595  33.47277813  37.09297824  7.33882222614e+23
18.27189262  29.38138748  36.35119512  5.17603666867e+23
20.20538559  32.91401995  28.77172927  6.71403263418e+23
19.96169911  37.3036608  33.972864  5.47119421095e+23
19.34496088  30.75070525  27.16000971  7.54494613458e+23
19.19572456  29.80630926  34.28499778  5.39615788767e+23
22.62638158  35.3877197  42.08504243  1.71036678908e+24
17.20671691  33.49721142  32.07199955  5.64116015339e+23
32.79058497  0.20156656  59.42624183  1.19195885009e+26
22.34240947  33.34991359  30.14012096  6.6382114606e+23
22.1168435  32.61292499  32.18646924  6.01100369457e+23
18.01536547  31.27164834  29.47574043  5.95243266312e+23
20.11787168  29.91696998  38.35994916  5.42476113116e+23
17.73465762  33.987981  37.23828766  5.4275214432e+23
20.87419738  29.57004019  37.44868778  5.22829999867e+23
20.12976264  27.09254121  30.96690602  5.29897211637e+23
23.638055  15.91192911  8.60460027  1.71105322504e+26
18.50690471  33.98811232  27.2417223  6.12377857658e+23
17.9083372  34.28806441  27.05357222  7.56407448719e+23
19.85847852  31.14046207  28.9305944  6.23015584557e+23
17.78538286  25.87271455  34.67160954  2.49997228149e+24
18.70135108  32.07319639  27.69627512  6.50047540806e+23
22.09998772  33.01561566  31.87540114  5.85262190711e+23
20.79716078  33.4870341  37.40740445  7.15361368145e+23
17.59720814  35.84721565  26.24109467  1.09137099268e+24
16.1499846  35.3763576  27.36028174  6.65179441526e+23
21.71307369  36.33128958  29.81942105  5.60134533704e+23
0.38005505  58.69788946  29.54874496  1.58173564545e+26
20.94632085  28.87652164  35.44055064  5.06644415997e+23
20.84939654  29.28485058  37.88921497  4.98814560442e+23
16.55075211  33.59818231  28.6580743  6.79556704604e+23
18.87845852  34.63729957  39.38043481  8.15072574334e+23
19.24668015  34.61460697  37.79007756  5.20882147788e+23
21.96625469  27.21500984  24.97927166  9.15696977812e+24
19.19183985  30.55320328  26.62224219  7.15036050314e+23
19.7474681  34.19730157  27.62115206  5.91844436958e+23
21.34052662  33.33715042  37.42997866  7.39231480068e+23
17.56320275  34.0761619  33.73923332  5.21344770148e+23
22.07707442  32.8814706  36.62116552  5.44722882185e+23
22.25518173  33.65400436  30.10235802  6.8553780151e+23
19.81056455  32.9799115  28.74260081  6.26680923829e+23
23.61059975  34.53384125  26.95780869  5.40787249361e+23
20.21047813  37.09928974  26.71383105  5.56875219033e+23
18.83394895  31.00561122  27.00650696  6.11184109681e+23
19.77785335  29.75610047  26.84827934  7.27742504475e+23
18.65818643  33.82717317  27.02596241  5.8195713367e+23
18.25274765  31.06713521  29.50035434  5.57665997483e+23
20.88694486  29.18151034  35.96595174  4.98920851658e+23
15.25174567  49.4659243  11.25777334  2.24103894873e+26
22.98287247  28.59818664  26.10192003  3.83167060492e+24
16.76473881  32.93756813  37.13250497  4.80251200306e+23
22.41611682  34.11544629  28.72418318  5.6231527123e+23
18.11722141  27.94106429  32.49657681  4.80505072512e+23
25.36960094  34.57865802  29.59006852  5.06346985324e+23
21.92290587  33.13611449  36.31751044  5.34283342318e+23
23.75321674  34.74271987  34.11155655  5.02155528269e+23
20.10076373  30.45123214  26.69084604  1.04313279602e+24
21.01250702  33.86257146  36.90798967  5.91337364903e+23
24.63462357  38.60858801  32.89969602  4.80602913826e+23
14.28421553  34.7506211  29.75940288  3.34844346263e+24
21.82526661  33.63128219  30.07455985  7.11902193334e+23
24.68665209  36.15697443  30.81800815  5.0076934388e+23
6.83360823  30.13811976  46.6142566  2.73239527982e+26
20.90606446  33.75675516  38.49850388  5.40412632574e+23
16.43782161  32.86495561  36.16043179  4.73839596581e+23
22.2623902  34.48671189  38.01597487  5.07919660715e+23
10.82985844  40.54515888  11.29499802  2.28640429364e+26
22.4691147  34.6615624  40.38029906  5.1393271337e+23
19.6641747  28.44072629  28.6552936  5.11794991571e+23
19.20488873  33.18080005  39.80038077  7.38971750132e+23
20.80356027  31.05923231  28.85649577  5.64084623029e+23
19.92106385  26.84472713  32.06413218  5.95463470146e+23
26.50322549  27.9896035  30.58355729  5.20454528169e+23
16.60589817  33.86376259  28.40112212  6.74485434681e+23
20.49735237  30.73356673  38.13872401  5.5164461245e+23
19.74722143  30.72376556  26.35545267  9.16743778742e+23
21.69047639  33.75934475  30.10359721  6.20214365565e+23
20.80089249  34.39934317  27.91610584  5.58081610068e+23
21.01412672  28.12393967  36.47971427  4.50509743996e+23
22.07893515  28.71816804  28.2419561  4.96984602716e+23
43.12530508  48.21873045  34.15971547  1.9512576542e+26
22.2393382  34.79131448  27.88015299  5.24832340363e+23
46.53277914  62.263279  56.84898049  1.3576055116e+26
19.83270623  28.62777193  38.32666578  4.42355504549e+23
17.15928034  33.26396065  28.88078375  5.91785308219e+23
18.26461714  36.7898408  35.27243016  4.6743251643e+23
19.99323311  30.54924077  32.82275616  4.92223034847e+23
